Timestamp,Bren Hall HVAC Elec Meter hvac elec power
2023-02-21 07:45:00+00:00,0.0
2023-02-21 08:00:00+00:00,0.0
2023-02-21 08:15:00+00:00,0.0
2023-02-21 08:30:00+00:00,0.0
2023-02-21 08:45:00+00:00,0.0
2023-02-21 09:00:00+00:00,0.0
2023-02-21 09:15:00+00:00,0.0
2023-02-21 09:30:00+00:00,0.0
2023-02-21 09:45:00+00:00,0.0
2023-02-21 10:00:00+00:00,0.0
2023-02-21 10:15:00+00:00,0.0
2023-02-21 10:30:00+00:00,0.0
2023-02-21 10:45:00+00:00,0.0
2023-02-21 11:00:00+00:00,0.0
2023-02-21 11:15:00+00:00,0.0
2023-02-21 11:30:00+00:00,0.0
2023-02-21 11:45:00+00:00,0.0
2023-02-21 12:00:00+00:00,0.0
2023-02-21 12:15:00+00:00,0.0
2023-02-21 12:30:00+00:00,0.0
2023-02-21 12:45:00+00:00,0.0
2023-02-21 13:00:00+00:00,0.0
2023-02-21 13:15:00+00:00,0.0
2023-02-21 13:30:00+00:00,0.0
2023-02-21 13:45:00+00:00,0.0
2023-02-21 14:00:00+00:00,0.0
2023-02-21 14:15:00+00:00,4.8435415625572205
2023-02-21 14:30:00+00:00,9.687083125114441
2023-02-21 14:45:00+00:00,14.530624687671661
2023-02-21 15:00:00+00:00,19.374166250228882
2023-02-21 15:15:00+00:00,20.649957954883575
2023-02-21 15:30:00+00:00,21.92574965953827
2023-02-21 15:45:00+00:00,23.201541364192963
2023-02-21 16:00:00+00:00,24.477333068847656
2023-02-21 16:15:00+00:00,24.494083046913147
2023-02-21 16:30:00+00:00,24.510833024978638
2023-02-21 16:45:00+00:00,24.52758300304413
2023-02-21 17:00:00+00:00,24.54433298110962
2023-02-21 17:15:00+00:00,24.555499792099
2023-02-21 17:30:00+00:00,24.56666660308838
2023-02-21 17:45:00+00:00,24.57783341407776
2023-02-21 18:00:00+00:00,24.58900022506714
2023-02-21 18:15:00+00:00,24.700666785240173
2023-02-21 18:30:00+00:00,24.812333345413208
2023-02-21 18:45:00+00:00,24.923999905586243
2023-02-21 19:00:00+00:00,25.035666465759277
2023-02-21 19:15:00+00:00,25.10266637802124
2023-02-21 19:30:00+00:00,25.169666290283203
2023-02-21 19:45:00+00:00,25.236666202545166
2023-02-21 20:00:00+00:00,25.30366611480713
2023-02-21 20:15:00+00:00,25.34833300113678
2023-02-21 20:30:00+00:00,25.39299988746643
2023-02-21 20:45:00+00:00,25.43766677379608
2023-02-21 21:00:00+00:00,25.482333660125732
2023-02-21 21:15:00+00:00,25.42650020122528
2023-02-21 21:30:00+00:00,25.37066674232483
2023-02-21 21:45:00+00:00,25.314833283424377
2023-02-21 22:00:00+00:00,25.258999824523926
2023-02-21 22:15:00+00:00,25.289708018302917
2023-02-21 22:30:00+00:00,25.32041621208191
2023-02-21 22:45:00+00:00,25.3511244058609
