Timestamp,Bren Hall HVAC Elec Meter hvac elec power
2022-07-13T22:00:00-07:00 Los_Angeles,15.242499828338623kW
2022-07-13T23:00:00-07:00 Los_Angeles,0kW
2022-07-14T00:00:00-07:00 Los_Angeles,0kW
2022-07-14T01:00:00-07:00 Los_Angeles,0kW
2022-07-14T02:00:00-07:00 Los_Angeles,0kW
2022-07-14T03:00:00-07:00 Los_Angeles,0kW
2022-07-14T04:00:00-07:00 Los_Angeles,0kW
2022-07-14T05:00:00-07:00 Los_Angeles,0kW
2022-07-14T06:00:00-07:00 Los_Angeles,0kW
2022-07-14T07:00:00-07:00 Los_Angeles,21.484666228294373kW
2022-07-14T08:00:00-07:00 Los_Angeles,24.521999835968018kW
2022-07-14T09:00:00-07:00 Los_Angeles,24.82349967956543kW
2022-07-14T10:00:00-07:00 Los_Angeles,24.879333019256592kW
2022-07-14T11:00:00-07:00 Los_Angeles,26.263999938964844kW
2022-07-14T12:00:00-07:00 Los_Angeles,25.515833377838135kW
2022-07-14T13:00:00-07:00 Los_Angeles,24.80116605758667kW
2022-07-14T14:00:00-07:00 Los_Angeles,25.448832988739014kW
2022-07-14T15:00:00-07:00 Los_Angeles,25.57166624069214kW
2022-07-14T16:00:00-07:00 Los_Angeles,24.979833126068115kW
2022-07-14T17:00:00-07:00 Los_Angeles,25.046833038330078kW
2022-07-14T18:00:00-07:00 Los_Angeles,25.002166271209717kW
2022-07-14T19:00:00-07:00 Los_Angeles,24.87933349609375kW
2022-07-14T20:00:00-07:00 Los_Angeles,24.131166458129883kW
2022-07-14T21:00:00-07:00 Los_Angeles,23.851999282836914kW
2022-07-14T22:00:00-07:00 Los_Angeles,15.93483304977417kW
2022-07-14T23:00:00-07:00 Los_Angeles,0kW
2022-07-15T00:00:00-07:00 Los_Angeles,0kW
2022-07-15T01:00:00-07:00 Los_Angeles,0kW
2022-07-15T02:00:00-07:00 Los_Angeles,0kW
2022-07-15T03:00:00-07:00 Los_Angeles,0kW
2022-07-15T04:00:00-07:00 Los_Angeles,0kW
2022-07-15T05:00:00-07:00 Los_Angeles,0kW
2022-07-15T06:00:00-07:00 Los_Angeles,0kW
2022-07-15T07:00:00-07:00 Los_Angeles,21.104999780654907kW
2022-07-15T08:00:00-07:00 Los_Angeles,24.56666660308838kW
2022-07-15T09:00:00-07:00 Los_Angeles,24.856999397277832kW
2022-07-15T10:00:00-07:00 Los_Angeles,24.175832748413086kW
2022-07-15T11:00:00-07:00 Los_Angeles,25.66099977493286kW
2022-07-15T12:00:00-07:00 Los_Angeles,25.203166484832764kW
2022-07-15T13:00:00-07:00 Los_Angeles,24.756499767303467kW
2022-07-15T14:00:00-07:00 Los_Angeles,25.125kW
2022-07-15T15:00:00-07:00 Los_Angeles,25.1138334274292kW
2022-07-15T16:00:00-07:00 Los_Angeles,24.477333068847656kW
2022-07-15T17:00:00-07:00 Los_Angeles,25.05799961090088kW
2022-07-15T18:00:00-07:00 Los_Angeles,25.515832901000977kW
2022-07-15T19:00:00-07:00 Los_Angeles,25.180833339691162kW
2022-07-15T20:00:00-07:00 Los_Angeles,24.723000049591064kW
2022-07-15T21:00:00-07:00 Los_Angeles,24.28749990463257kW
2022-07-15T22:00:00-07:00 Los_Angeles,15.320666551589966kW
2022-07-15T23:00:00-07:00 Los_Angeles,0kW
2022-07-16T00:00:00-07:00 Los_Angeles,0kW
2022-07-16T01:00:00-07:00 Los_Angeles,0kW
2022-07-16T02:00:00-07:00 Los_Angeles,0kW
2022-07-16T03:00:00-07:00 Los_Angeles,0kW
2022-07-16T04:00:00-07:00 Los_Angeles,0kW
2022-07-16T05:00:00-07:00 Los_Angeles,0kW
2022-07-16T06:00:00-07:00 Los_Angeles,0kW
2022-07-16T07:00:00-07:00 Los_Angeles,0kW
2022-07-16T08:00:00-07:00 Los_Angeles,0kW
2022-07-16T09:00:00-07:00 Los_Angeles,0kW
2022-07-16T10:00:00-07:00 Los_Angeles,0kW
2022-07-16T11:00:00-07:00 Los_Angeles,0kW
2022-07-16T12:00:00-07:00 Los_Angeles,0kW
2022-07-16T13:00:00-07:00 Los_Angeles,0kW
2022-07-16T14:00:00-07:00 Los_Angeles,0kW
2022-07-16T15:00:00-07:00 Los_Angeles,0kW
2022-07-16T16:00:00-07:00 Los_Angeles,0kW
2022-07-16T17:00:00-07:00 Los_Angeles,0kW
2022-07-16T18:00:00-07:00 Los_Angeles,3.0820000171661377kW
2022-07-16T19:00:00-07:00 Los_Angeles,0kW
2022-07-16T20:00:00-07:00 Los_Angeles,0kW
2022-07-16T21:00:00-07:00 Los_Angeles,0kW
2022-07-16T22:00:00-07:00 Los_Angeles,0kW
2022-07-16T23:00:00-07:00 Los_Angeles,0kW
2022-07-17T00:00:00-07:00 Los_Angeles,0kW
2022-07-17T01:00:00-07:00 Los_Angeles,0kW
2022-07-17T02:00:00-07:00 Los_Angeles,0kW
2022-07-17T03:00:00-07:00 Los_Angeles,0kW
2022-07-17T04:00:00-07:00 Los_Angeles,0kW
2022-07-17T05:00:00-07:00 Los_Angeles,0kW
2022-07-17T06:00:00-07:00 Los_Angeles,0kW
2022-07-17T07:00:00-07:00 Los_Angeles,0kW
2022-07-17T08:00:00-07:00 Los_Angeles,0kW
2022-07-17T09:00:00-07:00 Los_Angeles,0kW
2022-07-17T10:00:00-07:00 Los_Angeles,0kW
2022-07-17T11:00:00-07:00 Los_Angeles,0kW
2022-07-17T12:00:00-07:00 Los_Angeles,0kW
2022-07-17T13:00:00-07:00 Los_Angeles,0.35733333230018616kW
2022-07-17T14:00:00-07:00 Los_Angeles,5.393499851226807kW
2022-07-17T15:00:00-07:00 Los_Angeles,0kW
2022-07-17T16:00:00-07:00 Los_Angeles,0kW
2022-07-17T17:00:00-07:00 Los_Angeles,0kW
2022-07-17T18:00:00-07:00 Los_Angeles,0kW
2022-07-17T19:00:00-07:00 Los_Angeles,0kW
2022-07-17T20:00:00-07:00 Los_Angeles,0kW
2022-07-17T21:00:00-07:00 Los_Angeles,0kW
2022-07-17T22:00:00-07:00 Los_Angeles,0kW
2022-07-17T23:00:00-07:00 Los_Angeles,0kW
2022-07-18T00:00:00-07:00 Los_Angeles,0.35733333230018616kW
2022-07-18T01:00:00-07:00 Los_Angeles,1.0719999074935913kW
2022-07-18T02:00:00-07:00 Los_Angeles,3.0373332500457764kW
2022-07-18T03:00:00-07:00 Los_Angeles,0kW
2022-07-18T04:00:00-07:00 Los_Angeles,0kW
2022-07-18T05:00:00-07:00 Los_Angeles,0kW
2022-07-18T06:00:00-07:00 Los_Angeles,0kW
2022-07-18T07:00:00-07:00 Los_Angeles,34.069499254226685kW
2022-07-18T08:00:00-07:00 Los_Angeles,33.08683395385742kW
2022-07-18T09:00:00-07:00 Los_Angeles,30.64133358001709kW
2022-07-18T10:00:00-07:00 Los_Angeles,28.407999992370605kW
2022-07-18T11:00:00-07:00 Los_Angeles,27.42533254623413kW
2022-07-18T12:00:00-07:00 Los_Angeles,26.565500259399414kW
2022-07-18T13:00:00-07:00 Los_Angeles,25.806166648864746kW
2022-07-18T14:00:00-07:00 Los_Angeles,26.520833492279053kW
2022-07-18T15:00:00-07:00 Los_Angeles,26.364500522613525kW
2022-07-18T16:00:00-07:00 Los_Angeles,26.587833404541016kW
2022-07-18T17:00:00-07:00 Los_Angeles,27.101500034332275kW
2022-07-18T18:00:00-07:00 Los_Angeles,27.146166801452637kW
2022-07-18T19:00:00-07:00 Los_Angeles,26.93400001525879kW
2022-07-18T20:00:00-07:00 Los_Angeles,25.538166522979736kW
2022-07-18T21:00:00-07:00 Los_Angeles,24.767666816711426kW
2022-07-18T22:00:00-07:00 Los_Angeles,15.867833614349365kW
2022-07-18T23:00:00-07:00 Los_Angeles,0kW
2022-07-19T00:00:00-07:00 Los_Angeles,0kW
2022-07-19T01:00:00-07:00 Los_Angeles,0kW
2022-07-19T02:00:00-07:00 Los_Angeles,0kW
2022-07-19T03:00:00-07:00 Los_Angeles,0kW
2022-07-19T04:00:00-07:00 Los_Angeles,0kW
2022-07-19T05:00:00-07:00 Los_Angeles,0.8933333158493042kW
2022-07-19T06:00:00-07:00 Los_Angeles,0.8933333158493042kW
2022-07-19T07:00:00-07:00 Los_Angeles,25.694499731063843kW
2022-07-19T08:00:00-07:00 Los_Angeles,26.074166297912598kW
2022-07-19T09:00:00-07:00 Los_Angeles,25.861999988555908kW
2022-07-19T10:00:00-07:00 Los_Angeles,25.973666191101074kW
2022-07-19T11:00:00-07:00 Los_Angeles,27.44766664505005kW
2022-07-19T12:00:00-07:00 Los_Angeles,26.286333084106445kW
2022-07-19T13:00:00-07:00 Los_Angeles,26.16350030899048kW
2022-07-19T14:00:00-07:00 Los_Angeles,27.369499683380127kW
2022-07-19T15:00:00-07:00 Los_Angeles,26.64366626739502kW
2022-07-19T16:00:00-07:00 Los_Angeles,27.291333198547363kW
2022-07-19T17:00:00-07:00 Los_Angeles,27.101500511169434kW
2022-07-19T18:00:00-07:00 Los_Angeles,26.97866678237915kW
2022-07-19T19:00:00-07:00 Los_Angeles,26.654833793640137kW
2022-07-19T20:00:00-07:00 Los_Angeles,25.19200038909912kW
2022-07-19T21:00:00-07:00 Los_Angeles,24.62249994277954kW
2022-07-19T22:00:00-07:00 Los_Angeles,15.722666501998901kW
2022-07-19T23:00:00-07:00 Los_Angeles,0kW
2022-07-20T00:00:00-07:00 Los_Angeles,0kW
2022-07-20T01:00:00-07:00 Los_Angeles,0kW
2022-07-20T02:00:00-07:00 Los_Angeles,0kW
2022-07-20T03:00:00-07:00 Los_Angeles,0kW
2022-07-20T04:00:00-07:00 Los_Angeles,0kW
2022-07-20T05:00:00-07:00 Los_Angeles,0kW
2022-07-20T06:00:00-07:00 Los_Angeles,0kW
2022-07-20T07:00:00-07:00 Los_Angeles,22.93633282184601kW
2022-07-20T08:00:00-07:00 Los_Angeles,26.040666580200195kW
2022-07-20T09:00:00-07:00 Los_Angeles,25.850833415985107kW
2022-07-20T10:00:00-07:00 Los_Angeles,25.236666679382324kW
2022-07-20T11:00:00-07:00 Los_Angeles,26.46500015258789kW
2022-07-20T12:00:00-07:00 Los_Angeles,25.6051664352417kW
2022-07-20T13:00:00-07:00 Los_Angeles,24.700665950775146kW
2022-07-20T14:00:00-07:00 Los_Angeles,24.756499767303467kW
2022-07-20T15:00:00-07:00 Los_Angeles,25.102665901184082kW
2022-07-20T16:00:00-07:00 Los_Angeles,25.571667194366455kW
2022-07-20T17:00:00-07:00 Los_Angeles,26.252833366394043kW
2022-07-20T18:00:00-07:00 Los_Angeles,26.029500007629395kW
2022-07-20T19:00:00-07:00 Los_Angeles,25.14733362197876kW
2022-07-20T20:00:00-07:00 Los_Angeles,24.6448335647583kW
2022-07-20T21:00:00-07:00 Los_Angeles,24.499666690826416kW
2022-07-20T22:00:00-07:00 Los_Angeles,15.610999822616577kW
2022-07-20T23:00:00-07:00 Los_Angeles,0kW
2022-07-21T00:00:00-07:00 Los_Angeles,0kW
2022-07-21T01:00:00-07:00 Los_Angeles,0kW
2022-07-21T02:00:00-07:00 Los_Angeles,0kW
2022-07-21T03:00:00-07:00 Los_Angeles,0kW
2022-07-21T04:00:00-07:00 Los_Angeles,0kW
2022-07-21T05:00:00-07:00 Los_Angeles,0kW
2022-07-21T06:00:00-07:00 Los_Angeles,0kW
2022-07-21T07:00:00-07:00 Los_Angeles,20.97100007534027kW
2022-07-21T08:00:00-07:00 Los_Angeles,25.22550058364868kW
2022-07-21T09:00:00-07:00 Los_Angeles,25.92899990081787kW
2022-07-21T10:00:00-07:00 Los_Angeles,25.96250057220459kW
2022-07-21T11:00:00-07:00 Los_Angeles,26.844666481018066kW
2022-07-21T12:00:00-07:00 Los_Angeles,25.761499881744385kW
2022-07-21T13:00:00-07:00 Los_Angeles,25.14733362197876kW
2022-07-21T14:00:00-07:00 Los_Angeles,25.426499843597412kW
2022-07-21T15:00:00-07:00 Los_Angeles,25.515832901000977kW
2022-07-21T16:00:00-07:00 Los_Angeles,25.783833980560303kW
2022-07-21T17:00:00-07:00 Los_Angeles,25.89550018310547kW
2022-07-21T18:00:00-07:00 Los_Angeles,25.538166522979736kW
2022-07-21T19:00:00-07:00 Los_Angeles,24.823500156402588kW
2022-07-21T20:00:00-07:00 Los_Angeles,24.56666660308838kW
2022-07-21T21:00:00-07:00 Los_Angeles,24.432666301727295kW
2022-07-21T22:00:00-07:00 Los_Angeles,14.215166568756104kW
2022-07-21T23:00:00-07:00 Los_Angeles,0kW
2022-07-22T00:00:00-07:00 Los_Angeles,0kW
2022-07-22T01:00:00-07:00 Los_Angeles,0kW
2022-07-22T02:00:00-07:00 Los_Angeles,0kW
2022-07-22T03:00:00-07:00 Los_Angeles,0kW
2022-07-22T04:00:00-07:00 Los_Angeles,0kW
2022-07-22T05:00:00-07:00 Los_Angeles,0kW
2022-07-22T06:00:00-07:00 Los_Angeles,0kW
2022-07-22T07:00:00-07:00 Los_Angeles,20.647166326642036kW
2022-07-22T08:00:00-07:00 Los_Angeles,24.86816644668579kW
2022-07-22T09:00:00-07:00 Los_Angeles,25.236666679382324kW
2022-07-22T10:00:00-07:00 Los_Angeles,24.58899974822998kW
2022-07-22T11:00:00-07:00 Los_Angeles,26.275166511535645kW
2022-07-22T12:00:00-07:00 Los_Angeles,25.806166648864746kW
2022-07-22T13:00:00-07:00 Los_Angeles,25.08033323287964kW
2022-07-22T14:00:00-07:00 Los_Angeles,25.203166961669922kW
2022-07-22T15:00:00-07:00 Los_Angeles,25.013333320617676kW
2022-07-22T16:00:00-07:00 Los_Angeles,25.013332843780518kW
2022-07-22T17:00:00-07:00 Los_Angeles,25.359500408172607kW
2022-07-22T18:00:00-07:00 Los_Angeles,25.426499843597412kW
2022-07-22T19:00:00-07:00 Los_Angeles,25.314833641052246kW
2022-07-22T20:00:00-07:00 Los_Angeles,24.700666904449463kW
2022-07-22T21:00:00-07:00 Los_Angeles,24.432666301727295kW
2022-07-22T22:00:00-07:00 Los_Angeles,13.734999418258667kW
2022-07-22T23:00:00-07:00 Los_Angeles,0kW
2022-07-23T00:00:00-07:00 Los_Angeles,0kW
2022-07-23T01:00:00-07:00 Los_Angeles,0kW
2022-07-23T02:00:00-07:00 Los_Angeles,0kW
2022-07-23T03:00:00-07:00 Los_Angeles,0kW
2022-07-23T04:00:00-07:00 Los_Angeles,0kW
2022-07-23T05:00:00-07:00 Los_Angeles,0kW
2022-07-23T06:00:00-07:00 Los_Angeles,0kW
2022-07-23T07:00:00-07:00 Los_Angeles,0kW
2022-07-23T08:00:00-07:00 Los_Angeles,0kW
2022-07-23T09:00:00-07:00 Los_Angeles,0kW
2022-07-23T10:00:00-07:00 Los_Angeles,0kW
2022-07-23T11:00:00-07:00 Los_Angeles,0kW
2022-07-23T12:00:00-07:00 Los_Angeles,0kW
2022-07-23T13:00:00-07:00 Los_Angeles,0kW
2022-07-23T14:00:00-07:00 Los_Angeles,0kW
2022-07-23T15:00:00-07:00 Los_Angeles,0kW
2022-07-23T16:00:00-07:00 Los_Angeles,0kW
2022-07-23T17:00:00-07:00 Los_Angeles,0kW
2022-07-23T18:00:00-07:00 Los_Angeles,0kW
2022-07-23T19:00:00-07:00 Los_Angeles,0kW
2022-07-23T20:00:00-07:00 Los_Angeles,0kW
2022-07-23T21:00:00-07:00 Los_Angeles,0kW
2022-07-23T22:00:00-07:00 Los_Angeles,0kW
2022-07-23T23:00:00-07:00 Los_Angeles,0kW
2022-07-24T00:00:00-07:00 Los_Angeles,0kW
2022-07-24T01:00:00-07:00 Los_Angeles,0kW
2022-07-24T02:00:00-07:00 Los_Angeles,0kW
2022-07-24T03:00:00-07:00 Los_Angeles,0kW
2022-07-24T04:00:00-07:00 Los_Angeles,0kW
2022-07-24T05:00:00-07:00 Los_Angeles,0kW
2022-07-24T06:00:00-07:00 Los_Angeles,0kW
2022-07-24T07:00:00-07:00 Los_Angeles,0kW
2022-07-24T08:00:00-07:00 Los_Angeles,0kW
2022-07-24T09:00:00-07:00 Los_Angeles,0kW
2022-07-24T10:00:00-07:00 Los_Angeles,0kW
2022-07-24T11:00:00-07:00 Los_Angeles,0kW
2022-07-24T12:00:00-07:00 Los_Angeles,0kW
2022-07-24T13:00:00-07:00 Los_Angeles,0kW
2022-07-24T14:00:00-07:00 Los_Angeles,0kW
2022-07-24T15:00:00-07:00 Los_Angeles,0kW
2022-07-24T16:00:00-07:00 Los_Angeles,0kW
2022-07-24T17:00:00-07:00 Los_Angeles,0kW
2022-07-24T18:00:00-07:00 Los_Angeles,0kW
2022-07-24T19:00:00-07:00 Los_Angeles,0kW
2022-07-24T20:00:00-07:00 Los_Angeles,0kW
2022-07-24T21:00:00-07:00 Los_Angeles,0kW
2022-07-24T22:00:00-07:00 Los_Angeles,0kW
2022-07-24T23:00:00-07:00 Los_Angeles,0kW
2022-07-25T00:00:00-07:00 Los_Angeles,0kW
2022-07-25T01:00:00-07:00 Los_Angeles,0kW
2022-07-25T02:00:00-07:00 Los_Angeles,0kW
2022-07-25T03:00:00-07:00 Los_Angeles,0kW
2022-07-25T04:00:00-07:00 Los_Angeles,0kW
2022-07-25T05:00:00-07:00 Los_Angeles,0kW
2022-07-25T06:00:00-07:00 Los_Angeles,0kW
2022-07-25T07:00:00-07:00 Los_Angeles,29.64749974012375kW
2022-07-25T08:00:00-07:00 Los_Angeles,34.080665588378906kW
2022-07-25T09:00:00-07:00 Los_Angeles,32.0706672668457kW
2022-07-25T10:00:00-07:00 Los_Angeles,29.189666748046875kW
2022-07-25T11:00:00-07:00 Los_Angeles,28.910499572753906kW
2022-07-25T12:00:00-07:00 Los_Angeles,27.648666381835938kW
2022-07-25T13:00:00-07:00 Los_Angeles,26.94516658782959kW
2022-07-25T14:00:00-07:00 Los_Angeles,27.17966651916504kW
2022-07-25T15:00:00-07:00 Los_Angeles,27.02333354949951kW
2022-07-25T16:00:00-07:00 Los_Angeles,26.844667434692383kW
2022-07-25T17:00:00-07:00 Los_Angeles,27.425333499908447kW
2022-07-25T18:00:00-07:00 Los_Angeles,27.17966651916504kW
2022-07-25T19:00:00-07:00 Los_Angeles,25.772666931152344kW
2022-07-25T20:00:00-07:00 Los_Angeles,24.991000175476074kW
2022-07-25T21:00:00-07:00 Los_Angeles,24.6448335647583kW
2022-07-25T22:00:00-07:00 Los_Angeles,15.722666501998901kW
2022-07-25T23:00:00-07:00 Los_Angeles,0kW
2022-07-26T00:00:00-07:00 Los_Angeles,0kW
2022-07-26T01:00:00-07:00 Los_Angeles,0kW
2022-07-26T02:00:00-07:00 Los_Angeles,0kW
2022-07-26T03:00:00-07:00 Los_Angeles,0kW
2022-07-26T04:00:00-07:00 Los_Angeles,0kW
2022-07-26T05:00:00-07:00 Los_Angeles,0kW
2022-07-26T06:00:00-07:00 Los_Angeles,0kW
2022-07-26T07:00:00-07:00 Los_Angeles,26.43149971961975kW
2022-07-26T08:00:00-07:00 Los_Angeles,26.37566566467285kW
2022-07-26T09:00:00-07:00 Los_Angeles,25.482333660125732kW
2022-07-26T10:00:00-07:00 Los_Angeles,25.47116708755493kW
2022-07-26T11:00:00-07:00 Los_Angeles,26.71066665649414kW
2022-07-26T12:00:00-07:00 Los_Angeles,25.750333309173584kW
2022-07-26T13:00:00-07:00 Los_Angeles,25.862000465393066kW
2022-07-26T14:00:00-07:00 Los_Angeles,26.21933364868164kW
2022-07-26T15:00:00-07:00 Los_Angeles,25.83966636657715kW
2022-07-26T16:00:00-07:00 Los_Angeles,26.074166774749756kW
2022-07-26T17:00:00-07:00 Los_Angeles,26.532000064849854kW
2022-07-26T18:00:00-07:00 Los_Angeles,26.77766704559326kW
2022-07-26T19:00:00-07:00 Los_Angeles,26.14116668701172kW
2022-07-26T20:00:00-07:00 Los_Angeles,25.1473331451416kW
2022-07-26T21:00:00-07:00 Los_Angeles,24.6448335647583kW
2022-07-26T22:00:00-07:00 Los_Angeles,15.622166872024536kW
2022-07-26T23:00:00-07:00 Los_Angeles,0kW
2022-07-27T00:00:00-07:00 Los_Angeles,0kW
2022-07-27T01:00:00-07:00 Los_Angeles,0kW
2022-07-27T02:00:00-07:00 Los_Angeles,0kW
2022-07-27T03:00:00-07:00 Los_Angeles,0kW
2022-07-27T04:00:00-07:00 Los_Angeles,0kW
2022-07-27T05:00:00-07:00 Los_Angeles,0kW
2022-07-27T06:00:00-07:00 Los_Angeles,0kW
2022-07-27T07:00:00-07:00 Los_Angeles,23.338332653045654kW
2022-07-27T08:00:00-07:00 Los_Angeles,25.348333835601807kW
2022-07-27T09:00:00-07:00 Los_Angeles,25.270166397094727kW
2022-07-27T10:00:00-07:00 Los_Angeles,25.39299964904785kW
2022-07-27T11:00:00-07:00 Los_Angeles,26.051833152770996kW
2022-07-27T12:00:00-07:00 Los_Angeles,25.06916618347168kW
2022-07-27T13:00:00-07:00 Los_Angeles,24.946332931518555kW
2022-07-27T14:00:00-07:00 Los_Angeles,25.002166271209717kW
2022-07-27T15:00:00-07:00 Los_Angeles,25.203166484832764kW
2022-07-27T16:00:00-07:00 Los_Angeles,25.09149980545044kW
2022-07-27T17:00:00-07:00 Los_Angeles,25.81733274459839kW
2022-07-27T18:00:00-07:00 Los_Angeles,26.241666316986084kW
2022-07-27T19:00:00-07:00 Los_Angeles,25.67216730117798kW
2022-07-27T20:00:00-07:00 Los_Angeles,24.655999660491943kW
2022-07-27T21:00:00-07:00 Los_Angeles,24.399166107177734kW
2022-07-27T22:00:00-07:00 Los_Angeles,13.712666153907776kW
2022-07-27T23:00:00-07:00 Los_Angeles,0kW
2022-07-28T00:00:00-07:00 Los_Angeles,0kW
2022-07-28T01:00:00-07:00 Los_Angeles,0kW
2022-07-28T02:00:00-07:00 Los_Angeles,0kW
2022-07-28T03:00:00-07:00 Los_Angeles,0kW
2022-07-28T04:00:00-07:00 Los_Angeles,0kW
2022-07-28T05:00:00-07:00 Los_Angeles,0kW
2022-07-28T06:00:00-07:00 Los_Angeles,0kW
2022-07-28T07:00:00-07:00 Los_Angeles,21.562833070755005kW
2022-07-28T08:00:00-07:00 Los_Angeles,24.979833126068115kW
2022-07-28T09:00:00-07:00 Los_Angeles,24.823500156402588kW
2022-07-28T10:00:00-07:00 Los_Angeles,24.521999835968018kW
2022-07-28T11:00:00-07:00 Los_Angeles,25.113832473754883kW
2022-07-28T12:00:00-07:00 Los_Angeles,25.002166271209717kW
2022-07-28T13:00:00-07:00 Los_Angeles,25.002166271209717kW
2022-07-28T14:00:00-07:00 Los_Angeles,24.990999698638916kW
2022-07-28T15:00:00-07:00 Los_Angeles,24.946333408355713kW
2022-07-28T16:00:00-07:00 Los_Angeles,24.912832736968994kW
2022-07-28T17:00:00-07:00 Los_Angeles,25.02449941635132kW
2022-07-28T18:00:00-07:00 Los_Angeles,25.247832775115967kW
2022-07-28T19:00:00-07:00 Los_Angeles,25.091500282287598kW
2022-07-28T20:00:00-07:00 Los_Angeles,24.432666301727295kW
2022-07-28T21:00:00-07:00 Los_Angeles,24.175832748413086kW
2022-07-28T22:00:00-07:00 Los_Angeles,18.02299928665161kW
2022-07-28T23:00:00-07:00 Los_Angeles,0kW
2022-07-29T00:00:00-07:00 Los_Angeles,0kW
2022-07-29T01:00:00-07:00 Los_Angeles,0kW
2022-07-29T02:00:00-07:00 Los_Angeles,0kW
2022-07-29T03:00:00-07:00 Los_Angeles,0kW
2022-07-29T04:00:00-07:00 Los_Angeles,0kW
2022-07-29T05:00:00-07:00 Los_Angeles,0kW
2022-07-29T06:00:00-07:00 Los_Angeles,0kW
2022-07-29T07:00:00-07:00 Los_Angeles,20.39033353328705kW
2022-07-29T08:00:00-07:00 Los_Angeles,24.387999534606934kW
2022-07-29T09:00:00-07:00 Los_Angeles,24.678332805633545kW
2022-07-29T10:00:00-07:00 Los_Angeles,24.477333068847656kW
2022-07-29T11:00:00-07:00 Los_Angeles,25.716833114624023kW
2022-07-29T12:00:00-07:00 Los_Angeles,24.83466672897339kW
2022-07-29T13:00:00-07:00 Los_Angeles,24.87933349609375kW
2022-07-29T14:00:00-07:00 Los_Angeles,25.281333446502686kW
2022-07-29T15:00:00-07:00 Los_Angeles,24.477333068847656kW
2022-07-29T16:00:00-07:00 Los_Angeles,24.477333068847656kW
2022-07-29T17:00:00-07:00 Los_Angeles,25.147332668304443kW
2022-07-29T18:00:00-07:00 Los_Angeles,25.270166873931885kW
2022-07-29T19:00:00-07:00 Los_Angeles,25.035666942596436kW
2022-07-29T20:00:00-07:00 Los_Angeles,24.4884991645813kW
2022-07-29T21:00:00-07:00 Los_Angeles,24.131166458129883kW
2022-07-29T22:00:00-07:00 Los_Angeles,15.242499351501465kW
2022-07-29T23:00:00-07:00 Los_Angeles,0kW
2022-07-30T00:00:00-07:00 Los_Angeles,0kW
2022-07-30T01:00:00-07:00 Los_Angeles,0kW
2022-07-30T02:00:00-07:00 Los_Angeles,0kW
2022-07-30T03:00:00-07:00 Los_Angeles,0kW
2022-07-30T04:00:00-07:00 Los_Angeles,0kW
2022-07-30T05:00:00-07:00 Los_Angeles,0kW
2022-07-30T06:00:00-07:00 Los_Angeles,0kW
2022-07-30T07:00:00-07:00 Los_Angeles,0kW
2022-07-30T08:00:00-07:00 Los_Angeles,0kW
2022-07-30T09:00:00-07:00 Los_Angeles,0kW
2022-07-30T10:00:00-07:00 Los_Angeles,0kW
2022-07-30T11:00:00-07:00 Los_Angeles,0kW
2022-07-30T12:00:00-07:00 Los_Angeles,0kW
2022-07-30T13:00:00-07:00 Los_Angeles,0.9491666555404663kW
2022-07-30T14:00:00-07:00 Los_Angeles,0.9491666555404663kW
2022-07-30T15:00:00-07:00 Los_Angeles,0kW
2022-07-30T16:00:00-07:00 Los_Angeles,1.3065000176429749kW
2022-07-30T17:00:00-07:00 Los_Angeles,0kW
2022-07-30T18:00:00-07:00 Los_Angeles,2.121666669845581kW
2022-07-30T19:00:00-07:00 Los_Angeles,1.9429999589920044kW
2022-07-30T20:00:00-07:00 Los_Angeles,0.35733333230018616kW
2022-07-30T21:00:00-07:00 Los_Angeles,2.0993332862854004kW
2022-07-30T22:00:00-07:00 Los_Angeles,0kW
2022-07-30T23:00:00-07:00 Los_Angeles,0kW
2022-07-31T00:00:00-07:00 Los_Angeles,0kW
2022-07-31T01:00:00-07:00 Los_Angeles,0kW
2022-07-31T02:00:00-07:00 Los_Angeles,0kW
2022-07-31T03:00:00-07:00 Los_Angeles,0kW
2022-07-31T04:00:00-07:00 Los_Angeles,0kW
2022-07-31T05:00:00-07:00 Los_Angeles,0kW
2022-07-31T06:00:00-07:00 Los_Angeles,0kW
2022-07-31T07:00:00-07:00 Los_Angeles,0kW
2022-07-31T08:00:00-07:00 Los_Angeles,0kW
2022-07-31T09:00:00-07:00 Los_Angeles,0kW
2022-07-31T10:00:00-07:00 Los_Angeles,0kW
2022-07-31T11:00:00-07:00 Los_Angeles,0kW
2022-07-31T12:00:00-07:00 Los_Angeles,0kW
2022-07-31T13:00:00-07:00 Los_Angeles,0kW
2022-07-31T14:00:00-07:00 Los_Angeles,0kW
2022-07-31T15:00:00-07:00 Los_Angeles,0kW
2022-07-31T16:00:00-07:00 Los_Angeles,0kW
2022-07-31T17:00:00-07:00 Los_Angeles,0kW
2022-07-31T18:00:00-07:00 Los_Angeles,0kW
2022-07-31T19:00:00-07:00 Los_Angeles,0kW
2022-07-31T20:00:00-07:00 Los_Angeles,0kW
2022-07-31T21:00:00-07:00 Los_Angeles,0kW
2022-07-31T22:00:00-07:00 Los_Angeles,0kW
2022-07-31T23:00:00-07:00 Los_Angeles,0kW
2022-08-01T00:00:00-07:00 Los_Angeles,0kW
2022-08-01T01:00:00-07:00 Los_Angeles,0kW
2022-08-01T02:00:00-07:00 Los_Angeles,0kW
2022-08-01T03:00:00-07:00 Los_Angeles,0kW
